346 -0.17723145 0.6227051 10.030342
347 0.11496094 0.39757326 9.81
347 0.119750984 0.244292 10.011182
348 0.023950197 0.17723145 9.972861
348 0.30177248 0.27303225 9.666299
348 0.047900394 0.50774413 9.239985
349 -0.23950197 0.7185059 9.326206
349 -0.41194338 0.977168 9.0148535
375 0.5891748 0.85741705 9.551338
714 0.2682422 1.0490186 9.034014
715 0.038320314 1.0250684 9.479487
715 -0.081430666 1.0346485 9.79563
715 -0.086220704 1.0825489 9.833951
716 -0.14370118 1.1927198 9.862691
716 -0.05748047 1.0777588 10.044712
716 -0.019160157 0.9627979 10.025552
717 -0.07664063 0.87178713 10.346485
717 -0.34967285 0.9388477 10.011182
717 -0.5364844 1.0633887 10.030342
718 -0.50774413 0.9963282 9.996812
718 -0.25866213 1.0442286 9.604029
718 -0.31135255 1.0059083 9.426797
719 -0.45026368 0.9484278 9.857901
719 -0.7424561 1.1496094 9.972861
719 -0.90052736 1.1543995 9.766891
719 -1.0106983 1.1783496 9.474698
803 -0.60833496 1.101709 9.297466
804 -0.8095166 1.1496094 9.570498
808 -0.8286768 1.0681788 9.599238
808 -1.0538087 1.1208692 9.77168
808 -1.2310401 1.1352394 9.843531
861 -1.2310401 1.092129 9.867481
861 -1.0585986 1.2933106 9.522598
876 -1.1304493 1.346001 9.321417
894 -1.21188 1.3651612 9.273516
912 -1.1112891 1.2885206 9.3453665
931 -1.2502003 1.3986914 9.364527
951 -1.0490186 1.3028907 9.144185
970 -1.0490186 1.1687696 9.192085
993 -1.0011182 1.2406201 9.307046
1011 -1.1879297 1.2022998 9.484278
1030 -1.101709 1.1783496 9.6758795
1053 -1.1352394 1.2310401 9.64714
1071 -1.0346485 1.2789404 9.455538
1092 -0.9867481 1.1256592 9.72378
1112 -0.8861573 1.1352394 9.8866415
1131 -0.76161623 1.092129 10.025552
1151 -1.0250684 1.1208692 9.948912
1175 -1.0633887 1.096919 9.833951
1193 -0.9053174 1.0490186 9.699829
1213 -0.847837 1.101709 9.64714
1232 -0.8909473 1.1591895 9.513018
1252 -1.0059083 1.1112891 9.522598
1272 -1.331631 1.2454102 9.584868
1294 -1.331631 1.2358302 9.651929
1314 -1.336421 1.1975098 9.6615095
1333 -1.2549903 1.1160791 9.857901
1354 -1.2022998 1.1687696 9.862691
1373 -1.0442286 1.1687696 9.613608
1394 -0.9484278 1.2310401 9.546548
1414 -1.1064991 1.4226416 9.350157
1434 -1.1304493 1.5711329 9.230406
1458 -1.0681788 1.4513819 9.350157
1478 -1.0059083 1.5423926 9.378897
1502 -1.096919 1.4992822 9.608819
1517 -1.2789404 1.5423926 9.901011
1537 -1.1448194 1.5328126 10.030342
1563 -1.0154883 1.4609619 9.953702
1581 -0.977168 1.4992822 9.857901
1596 -0.75203615 1.456172 9.75252
1619 -0.5891748 1.4370118 9.5561285
1638 -0.5125342 1.465752 9.417217
1658 -0.57001466 1.5376027 9.182506
1679 -0.5748047 1.590293 9.211246
1701 -0.6466553 1.575923 9.402847
1716 -0.7376661 1.5040723 9.651929
1743 -0.79993653 1.5232325 9.608819
1756 -0.8669971 1.6142433 9.666299
1778 -0.8334668 1.5040723 8.722662
1802 -0.8334668 1.719624 9.302257
1817 -0.977168 1.5376027 9.78605
1837 -0.8334668 1.5519727 9.64714
1864 -0.9196875 1.6477735 9.565708
1881 -0.91010743 1.5807129 9.460327
1899 -0.82388675 1.6381935 9.493857
1923 -0.74724615 1.5040723 9.546548
1968 -0.6993457 1.4753321 9.513018
1968 -0.56522465 1.4801221 9.302257
2001 -0.7089258 1.5328126 9.589659
2001 -0.75203615 1.5376027 9.651929
2019 -0.7424561 1.5184424 9.733359
2038 -0.79993653 1.4465919 9.910591
2058 -0.68976563 1.4465919 9.814791
2081 -0.8095166 1.3986914 9.843531
2101 -0.67539555 1.4753321 9.79084
2121 -0.5412744 1.4801221 9.412427
2141 -0.613125 1.5040723 9.455538
2160 -0.5364844 1.5232325 9.316627
2183 -0.613125 1.5136524 9.340576
2201 -0.71371585 1.4992822 9.508228
2219 -0.6706055 1.5136524 9.70941
2239 -0.7089258 1.5519727 9.718989
2259 -0.75203615 1.5998731 9.6615095
2282 -0.7232959 1.6142433 9.580078
2301 -0.5939649 1.5232325 9.651929
2322 -0.62749517 1.5088624 9.901011
2341 -0.5508545 1.4992822 9.73815
2361 -0.613125 1.5232325 9.857901
2381 -0.5939649 1.5232325 9.642349
2401 -0.8047266 1.6334034 9.627979
2421 -0.56522465 1.6238233 9.412427
2441 -0.57959473 1.5184424 9.426797
2461 -0.5556446 1.3891114 9.465117
2482 -0.3544629 1.3076807 9.64714
2501 -0.34967285 1.3220508 9.75731
2522 -0.45505372 1.4992822 9.508228
2541 -0.47900394 1.6381935 9.388477
2562 -0.78556645 1.7771046 9.311836
2582 -0.64186525 1.6525636 9.575289
2603 -0.50774413 1.5615528 9.79084
2624 -0.43110353 1.3891114 9.79563
2643 -0.38320315 1.5040723 9.671089
2662 -0.45505372 1.4178516 9.800421
2682 -0.4263135 1.4130616 9.924961
2704 -0.42152345 1.3603711 9.75252
2723 -0.4167334 1.4370118 9.575289
2743 -0.364043 1.5567628 9.283096
2762 -0.49337405 1.5519727 9.517808
2782 -0.4023633 1.4944923 9.536968
2803 -0.28740236 1.3220508 9.69504
2823 -0.38320315 1.2693604 9.733359
2843 -0.43589357 1.3172607 9.74773
2864 -0.46463382 1.3555812 9.570498
2886 -0.5221143 1.456172 9.503438
2906 -0.48379397 1.465752 9.517808
2925 -0.49337405 1.465752 9.388477
2945 -0.46942386 1.5232325 9.398057
2965 -0.45026368 1.4849122 9.503438
2987 -0.68018556 1.590293 9.522598
3005 -0.60833496 1.5376027 9.64714
3035 -0.5125342 1.4609619 9.685459
3044 -0.5939649 1.5088624 9.623189
3064 -0.45984375 1.4513819 9.623189
3085 -0.38320315 1.4226416 9.623189
3105 -0.45984375 1.4801221 9.623189
3125 -0.5460645 1.5232325 9.508228
3146 -0.5460645 1.5232325 9.584868
3177 -0.47900394 1.4992822 9.69504
3186 -0.45505372 1.4609619 9.73815
3205 -0.5125342 1.4034815 9.69504
3226 -0.53169435 1.4513819 9.632769
3247 -0.5891748 1.3939015 9.68067
3267 -0.5460645 1.4130616 9.733359
3289 -0.62749517 1.4226416 9.575289
3309 -0.6227051 1.4753321 9.560919
3329 -0.6849756 1.465752 9.546548
3351 -0.68018556 1.4322218 9.637559
3370 -0.68018556 1.4465919 9.704619
3389 -0.5748047 1.4034815 9.642349
3408 -0.5364844 1.3507911 9.64714
3428 -0.51732427 1.346001 9.575289
3448 -0.57001466 1.4226416 9.613608
3468 -0.5987549 1.4418018 9.570498
3491 -0.7232959 1.4418018 9.417217
3510 -0.79035646 1.4705421 9.474698
3531 -0.6945557 1.4082716 9.546548
3550 -0.6227051 1.4322218 9.74773
3570 -0.7711963 1.4801221 9.632769
3592 -0.78556645 1.4418018 9.73815
3612 -0.7376661 1.4705421 9.69504
3632 -0.7089258 1.4370118 9.618399
3651 -0.4981641 1.3555812 9.608819
3674 -0.44547364 1.331631 9.666299
3693 -0.51732427 1.331631 9.522598
3712 -0.6227051 1.4465919 9.465117
3732 -0.79035646 1.5998731 9.498648
3752 -0.7759864 1.5328126 9.623189
3774 -0.6945557 1.4370118 9.70941
3793 -0.60833496 1.2981006 9.877061
3812 -0.6945557 1.336421 9.800421
3833 -0.75203615 1.3747413 9.733359
3852 -0.79993653 1.5088624 9.498648
3874 -0.68976563 1.5567628 9.426797
3894 -0.6610254 1.4465919 9.374106
3915 -0.60354495 1.4801221 9.335787
3934 -0.7232959 1.3939015 9.513018
3955 -0.7807764 1.456172 9.666299
3974 -1.1879297 1.5663428 9.83874
3994 -1.4705421 1.705254 10.059082
4013 -2.3710694 2.184258 10.063872
4034 -2.208208 2.2273684 9.70941
4054 -1.839375 2.0213966 9.814791
4074 -2.4141798 2.1698878 10.643467
4095 -2.3710694 2.208208 11.251802
4115 -3.420088 2.7063723 10.221944
4135 -4.6942387 4.253555 8.909473
4155 -5.743257 5.527705 7.582632
4176 -5.1876125 5.4175344 6.6437845
4199 -3.4248781 3.9661524 7.103628
4217 -3.2620168 2.8644435 8.684341
4237 -4.727769 3.1997461 10.715318
4257 -5.4989653 2.682422 11.539205
4277 -5.4606447 1.9447559 11.979888
4297 -4.248765 0.7089258 14.331798
4318 -4.061953 0.5748047 17.330362
4337 -2.8452833 1.2789404 14.892232
4357 -2.2704787 3.5637891 7.6401124
4379 -3.7266505 6.2701616 0.5604346
4402 -4.392466 7.5970025 -0.34009278
4417 -2.5004005 5.719307 3.6164796
4437 -1.1448194 4.761299 7.34313
4456 -3.180586 5.5516553 9.081915
4478 -3.3865578 5.585186 9.70941
4498 -2.2465284 5.5324955 8.674761
4518 -1.2070899 5.503755 7.209009
4539 -0.119750984 5.5564456 6.016289
4558 0.8430469 5.4510646 5.5803957
4579 1.7148341 5.1732426 5.824688
4599 1.5998731 4.9576907 6.744375
4619 1.4849122 5.3408937 7.27128
4644 1.3747413 5.4989653 7.1275783
4665 1.5088624 5.6761966 6.605464
4682 1.5567628 5.8965383 6.5623536
4700 2.059717 5.9396486 6.1599903
4720 2.2417383 6.13604 5.7863674
4740 1.6046631 6.567144 5.958809
4762 1.4418018 6.6773148 6.11688
4781 1.7675245 6.6437845 6.495293
4802 2.43813 6.346802 6.744375
4821 2.4045997 6.4186525 6.744375
4844 2.1698878 6.7970657 6.5144534
4866 2.1603076 6.6342044 5.9300685
4881 2.304009 6.375542 6.351592
4901 2.692002 5.604346 6.720425
4921 3.1901662 4.703819 7.7454934
4942 3.5685792 3.7985013 8.339458
4965 4.143384 2.926714 9.0004835
4983 4.253555 2.308799 9.422008
5001 4.095484 1.9830762 9.484278
5028 4.4595265 1.7531544 9.125025
5042 4.3206153 1.5136524 8.722662
5061 3.3482375 1.4944923 9.163345
5081 1.6573536 1.705254 10.466236
5103 0.3879932 1.9687061 12.458892
5123 -0.78556645 2.7159522 12.4541025
5143 -1.8776954 2.931504 11.534414
5167 -2.6345215 3.2284865 11.175161
5185 -3.9757326 3.7697608 11.01709
5208 -4.703819 4.4547367 10.839859
5223 -5.719307 5.216353 10.327325
5244 -5.2355127 5.2594633 10.178833
5269 -5.1397123 3.8559816 8.995694
5285 -5.125342 3.056045 7.688013
5304 -3.6500099 3.3721876 6.9216065
5329 -2.308799 2.6297317 5.384004
5344 -1.8489552 2.8979738 4.4355764
5367 -3.755391 6.7539554 -1.6669337
5387 -7.798184 11.663746 0.9963282
5406 -7.32876 7.5059915 3.4536183
5429 -4.90979 6.07856 5.2355127
5445 -5.1780324 5.384004 12.770245
5466 -6.1647806 6.05461 10.7871685
5492 -5.9635987 7.486831 7.510782
5519 -5.254673 7.046148 8.372989
5525 -4.1098537 4.8331494 9.939331
5552 -4.3254056 5.3169436 10.638678
5568 -3.5973196 5.6426663 9.292676
5587 0.44547364 4.521797 5.858218
5613 2.5051906 5.757627 3.6021094
5624 0.16286133 6.1647806 4.047583
5648 -0.4981641 7.5012016 4.3158255
