1109 2.1100652
1190 2.1135476
1310 2.137925
1370 2.0926528
1511 2.0891702
1570 2.1031
1650 2.0822053
1670 2.0822053
1750 2.0682755
2011 2.0578277
2150 2.3677683
2289 2.0752404
2309 2.0752404
2510 2.0195208
2829 2.0125558
2869 2.005591
3150 2.1205125
3229 2.0891702
3290 2.0752404
3350 2.0822053
3371 2.0822053
3430 2.13096
3510 2.1588197
3569 2.1344423
3610 2.1518548
3750 2.0856879
3809 2.0682755
3891 2.0891702
3949 2.13096
4010 2.1483724
4050 2.1414073
4129 2.1553373
4229 2.1344423
4310 2.1205125
4389 2.0996177
4512 2.0647929
4549 2.0613105
4589 2.0543456
4649 2.078723
4669 2.078723
4750 2.1065826
4830 2.1205125
4909 2.1553373
4949 2.1483724
5030 2.183197
5069 2.2040918
5190 2.183197
5269 2.1170301
5329 2.1657846
5469 2.005591
5509 2.0021086
5709 2.3851805
5790 2.3956277
5829 2.3921454
5929 2.3259783
6071 2.3642855
6189 2.2110567
6409 2.190162
6430 2.190162
6510 2.1588197
6769 2.0996177
6889 2.0230029
7124 2.3782156
31219 2.4165227
31319 2.3468733
31419 2.2145393
31599 2.4374177
31699 2.6428835
31880 2.2598114
32159 2.6289537
32299 2.520997
32499 2.949341
32759 2.7160156
33059 2.527962
33159 2.5593042
33339 2.9563065
33439 3.0329208
33619 3.15829
34019 4.506008
34099 4.777641
34699 5.5403028
35259 5.4079685
35799 4.9865894
36339 5.380109
36840 4.464218
37379 4.1020403
37859 4.4885955
38399 4.2343745
38899 4.053286
39460 4.300542
39939 3.6876261
40499 3.8582673
40999 4.2761645
41559 3.87568
42039 3.4403708
42539 2.0752401
42659 2.5697517
42779 2.6707437
