{2.764,8556626282; 5.446,3809903711; 0}
{2.864,9197324342; 5.436,7223542867; 0}
{2.969,780655256; 5.423,5763665489; 0}
{3.073,3625583077; 5.412,2253622219; 0}
{3.174,6549035486; 5.404,3453288089; 0}
{3.280,1049152772; 5.394,7894533899; 0}
{3.375,0948338165; 5.388,3954676661; 0}
{3.482,3357945108; 5.387,3706534179; 0}
{3.590,699065147; 5.384,698292667; 0}
{3.698,2461785107; 5.380,4571311964; 0}
{3.795,1923612018; 5.370,5812949417; 0}
{3.897,893637333; 5.364,2147275196; 0}
{3.995,2522337488; 5.358,6091766579; 0}
{4.096,9422223941; 5.342,7874200201; 0}
{4.197,166399356; 5.328,6122088052; 0}
{4.298,5457181172; 5.316,6074155424; 0}
{4.398,0436358793; 5.302,5878854752; 0}
{4.508,4324790522; 5.286,3581033693; 0}
{4.610,7280884044; 5.272,9072990142; 0}
{4.711,266629834; 5.259,7461349351; 0}
{4.798,7033549839; 5.250,5453769355; 0}
{4.903,5785556573; 5.238,5631468523; 0}
{5.004,4547216144; 5.229,4100411056; 0}
{5.113,5111895943; 5.222,212362428; 0}
{5.217,461733164; 5.210,5565673794; 0}
{5.319,80427349; 5.196,1815346225; 0}
{5.408,5303237889; 5.184,0819269429; 0}
{5.517,0313197171; 5.158,2886763032; 0}
{5.614,8508039038; 5.130,0949842354; 0}
{5.713,8847395162; 5.109,1939703994; 0}
{5.811,0714703562; 5.089,7916040978; 0}
{5.908,2488189965; 5.067,0289128626; 0}
{5.962,1005204653; 4.996,9141581814; 0}
{5.954,1636751895; 4.893,6381268693; 0}
{5.942,8204438497; 4.810,1772149196; 0}
{5.926,6996383777; 4.700,4156599768; 0}
{5.912,4665014552; 4.608,8158985551; 0}
{5.906,0207537656; 4.515,0203176081; 0}
{5.898,1461483291; 4.415,1579934637; 0}
{5.889,1839501531; 4.310,9377909309; 0}
{5.876,5172944358; 4.213,6244119939; 0}
{5.866,8959045563; 4.115,6538733455; 0}
{5.850,2301243748; 4.025,9966718882; 0}
{5.831,2608473163; 3.939,3133996609; 0}
{5.808,9080351106; 3.845,2611596351; 0}
{5.780,0219781683; 3.749,8440702607; 0}
{5.759,3413555376; 3.672,692591793; 0}
{5.730,6025749115; 3.589,979580461; 0}
{5.704,6382547519; 3.511,0196235983; 0}
{5.682,6413830758; 3.408,217745357; 0}
{5.670,6363026936; 3.308,5114244229; 0}
{5.666,1353956755; 3.201,0242203759; 0}
{5.670,9498837889; 3.108,0388368368; 0}
{5.680,7483329615; 3.010,2183813405; 0}
{5.688,2548455636; 2.921,4631742043; 0}
{5.698,2896392305; 2.823,9658713769; 0}
{5.704,6159770893; 2.742,4716237048; 0}
{5.712,7786210695; 2.647,0232959659; 0}
{5.717,0312479342; 2.556,8963742621; 0}
{5.726,0067542428; 2.459,3735357405; 0}
{5.729,5955057407; 2.369,853682665; 0}
{5.737,8451031743; 2.274,379358612; 0}
{5.735,9565546161; 2.205,4410724629; 0}
{5.734,354682004; 2.111,0715721685; 0}
{5.732,504420697; 2.032,787831848; 0}
{5.727,5469909189; 1.933,9211830192; 0}
{5.724,3477505447; 1.853,1807615501; 0}
{5.718,6781414882; 1.763,0365688917; 0}
{5.714,4980286882; 1.688,2490236822; 0}
{5.714,8865122468; 1.594,658628173; 0}
{5.714,0087879425; 1.517,7557847543; 0}
{5.712,0977390259; 1.411,7296176617; 0}
{5.710,3958108626; 1.324,7477617957; 0}
