1037 0.6683203
1297 0.70314485
1377 0.59170604
1397 0.59170604
1557 0.6961801
1757 0.5325039
1838 0.53946877
2077 0.776277
2177 0.76234704
2217 0.7414522
2236 0.7414522
2337 0.783242
2437 0.8354794
2477 0.8250318
2577 0.85985655
2816 1.0339801
2917 0.90164584
3057 1.173279
3217 0.9225409
3337 0.7240398
3937 -1.5639462
4477 -1.8495095
5057 -1.1982863
5557 -1.2296287
6077 -1.3863401
6577 -0.79431933
7037 -1.1808741
7537 -1.1390846
8057 -0.83959156
8077 -0.83959156
8517 -1.0938121
9057 -1.4107176
9517 -1.128637
10017 -0.43562433
10517 -1.4664372
11037 -0.8674513
11097 -0.8848638
11557 -1.7728947
12059 -0.99630284
12537 -1.1077423
13057 -1.1425668
13597 -1.3689277
14077 -0.5888534
14617 -1.2957958
15097 -1.407235
15617 -1.2331113
16137 -0.64109033
16697 -1.4176823
16838 -0.15006143
16957 0.16336146
17117 0.1842563
17237 0.10764165
17397 0.57081085
17537 0.6091182
17677 0.57777596
17817 0.915576
17937 1.054875
18096 1.0165677
18237 1.1036298
18377 1.0130852
18517 0.81458414
18617 0.9225407
18722 1.0409449
18881 0.675285
18997 0.80761915
