1.859642 -0.8138848
3.2561145 -0.6458396
4.1929 -0.5699822
2.7964277 -0.69149715
2.7859802 -0.69262004
3.3327289 -0.63886255
3.325764 -0.6394902
3.423273 -0.6308209
2.6257863 -0.7103859
3.715801 -0.6062217
3.823758 -0.5976299
3.757591 -0.60286653
3.2595968 -0.6455189
2.9322443 -0.6772696
3.8446522 -0.59599507
4.1511106 -0.5729872
4.172005 -0.57148093
5.2237134 -0.50403744
4.1580753 -0.57248425
4.335681 -0.5599364
3.6182919 -0.6141994
4.4366736 -0.5530285
5.202818 -0.50523984
4.3182693 -0.5611435
3.3710363 -0.6354339
3.172535 -0.65364075
2.2287843 -0.7595631
