451 11.224018
452 11.147403
453 10.611102
454 10.611102
455 10.534487
455 10.496181
456 10.457873
457 10.649409
458 10.955867
458 11.224018
459 11.415554
460 11.33894
460 11.377247
461 11.300632
462 11.33894
719 11.032481
719 10.994174
720 11.070789
720 10.955868
720 10.879253
721 11.109097
721 11.032482
721 11.070789
722 11.262325
722 11.377247
723 11.147404
723 10.994175
723 11.109097
807 10.955868
808 11.185711
808 11.147404
808 10.955867
824 10.802639
835 10.687716
973 10.49618
974 10.840945
974 10.802638
974 10.879253
974 11.070789
975 11.109097
975 11.492168
1015 11.415554
1015 11.568783
1088 11.87524
1088 11.9135475
1089 12.334927
1098 12.334927
1114 12.220005
1134 12.181698
1154 12.143391
1174 11.9135475
1195 12.066776
1214 12.411542
1234 12.564771
1254 12.603078
1274 12.871229
1296 13.1393795
1314 13.445837
1334 13.292608
1354 12.871229
1373 12.909534
1394 12.98615
1414 13.369222
1434 13.40753
1454 13.445836
1474 13.522451
1494 13.637373
1514 13.484143
1534 13.292607
1554 13.292608
1573 12.871229
1593 12.5264635
1615 12.756308
1633 12.794615
1654 12.947844
1673 13.139379
1693 13.101071
1715 13.215993
1734 13.024457
1754 12.947843
1773 12.986151
1793 12.679692
1815 12.832922
1833 12.871228
1853 13.062764
1874 12.756307
1894 12.947844
1914 12.832922
1934 12.909535
1954 12.947844
1974 13.062765
1994 12.603078
2014 12.679692
2034 12.909535
2053 12.98615
2073 12.909535
2093 13.139379
2113 13.139379
2134 12.947843
2154 12.98615
2174 12.794614
2194 12.98615
2213 12.679692
2234 12.603078
2273 12.794614
2281 12.641385
2293 12.679692
2313 12.871228
2336 12.717999
2354 12.603078
2374 12.641385
2393 12.564771
2413 12.717999
2433 12.641385
2453 12.756307
2474 12.603078
2493 12.679692
2514 12.449849
2534 12.603078
2554 12.564771
2574 12.220006
2594 12.334928
2614 12.449849
2634 12.5264635
2656 12.641385
2673 12.564771
2693 12.5264635
2714 12.564771
2734 12.258313
2756 12.411542
2774 12.258312
2793 11.951855
2814 12.143391
2834 12.373234
2856 12.411541
2874 12.296619
2894 12.220006
2914 12.449849
2934 12.5264635
2954 12.334928
2974 12.373235
2994 12.258312
3014 12.296619
3034 12.296619
3054 12.220005
3075 12.143391
3094 12.334927
3114 12.258312
3134 12.334927
