6448.86543584216 1442.7226909932301
6342.214620701102 1441.2882359369783
6236.0599873218725 1438.25313425971
6119.773324405344 1436.1119740988372
6010.555566665238 1429.7939960026997
5900.40639302514 1421.746928052809
5795.181816037099 1415.0537603192727
5684.16874377251 1412.1095036299803
5580.2374941288435 1409.5054629071885
5469.932989267527 1404.1901844471824
5367.01422885493 1395.9563175972407
5259.5632078411 1394.8026278110808
5165.106224898783 1397.6422555247552
5057.627557845624 1394.645977536822
4952.366354504888 1398.0478994507237
4850.343375594705 1392.1074623067498
4755.749235246197 1385.9326324578153
4650.975621635445 1371.6583586091924
4549.095287453746 1358.8970329301908
4441.684030916589 1336.5633627334846
4343.77542921226 1321.390648949151
4243.972108080424 1300.587431795459
4147.64593725061 1282.8579828531733
4043.326286704112 1261.7805413947858
3940.540469174048 1248.9860858489535
3842.793995703912 1236.5420689000878
3749.1624664082988 1228.5745047404487
3651.125894060379 1221.432262507296
3552.651168320953 1219.537618262755
3446.723894784528 1211.426877691413
3344.1049039695213 1210.5702433859642
3243.7550357904706 1207.818816538756
3151.2375266874583 1205.389992469911
3048.853163086194 1199.8558655692627
2950.5851991057875 1200.7676499588051
2843.4063654800552 1204.2682297872245
2743.683409481497 1208.9382579778946
2638.522108699816 1210.0003600338357
2541.220481933221 1213.469030857021
2434.3784352298044 1214.1767853502158
2333.8316345615813 1216.5936497829778
2220.1906377435726 1225.3156228856506
2115.6127158956506 1229.2917075135301
2002.4000467220103 1232.69545112026
1897.1075074427522 1233.7749466814298
1785.7873255194997 1238.0161984124954
1682.5052811275036 1240.7710847160135
1580.731040335755 1252.0146336216746
1528.9142658312417 1319.0538758072955
1508.8456494825903 1421.3019671227123
1487.4195540716057 1517.8574107898733
1464.0168621949726 1627.384402503236
1437.4389115480067 1724.510749389551
1410.9915313030872 1825.016686759072
1388.1330951104696 1918.1709874805413
1367.323900471765 2018.362829123463
1351.7633185776567 2116.335181630215
1338.4134843123531 2219.550004072674
1321.2267983303939 2315.192263925712
1309.1542437424368 2419.9324845357837
1310.0349674428169 2516.410642406522
1311.758897024968 2617.2561455240016
1311.364618159365 2713.844009612727
1310.085355693043 2819.2798527112795
1305.740372353715 2916.815262169305
