2606 3.1958275
3113 2.1367931
3453 1.645596
6212 3.7806473
6555 10.795441
6636 2.6227639
6818 6.837564
6959 2.644537
9435 1.7766687
9697 6.661203
9858 3.395267
10020 3.409637
10181 1.6316617
10402 5.533802
10584 4.0471478
10725 1.9120967
10868 1.643419
11309 5.6936154
11410 2.1246
12135 5.304315
12316 5.344378
12639 4.4669304
12781 8.072522
13082 5.869976
13447 6.649446
13626 2.388052
13807 5.5651546
14130 5.5294476
14512 1.9586906
14653 2.0105095
15499 4.1207395
16023 17.369118
16246 9.943686
16406 9.273517
16607 1.7139629
16970 3.6208348
17272 5.431905
17457 6.257533
17851 3.674396
19790 2.4141796
20903 1.6843522
21887 2.9328103
22370 2.1372278
22896 2.0928116
23459 2.379343
25271 1.5062494
25778 2.6380053
26983 5.101392
28474 6.502696
29019 4.1494803
29603 6.2135515
30127 5.5346727
30771 6.603722
31317 4.9947042
31981 3.9099789
32504 5.033025
33089 2.7690785
33673 5.7654653
34237 7.7372203
34821 7.255168
35364 6.5762887
35909 3.3604302
36352 3.313836
37320 2.01051
38044 6.341141
38589 7.9340467
38972 4.749542
39192 3.2907572
39696 5.1680164
40301 7.671029
40768 6.4495697
41409 7.6688533
41954 4.918935
42577 6.8715286
43041 3.9395897
43748 5.252061
44370 1.9404014
44713 2.8966672
45357 1.5715683
45619 2.1994991
46023 2.3070574
46202 1.754025
