{1.710,5036635594; 2.044,7087136409; 0}
{1.625,9828496969; 2.047,9253690348; 0}
{1.541,7048564402; 2.055,0901928651; 0}
{1.458,0792748872; 2.067,7739209377; 0}
{1.376,5532718213; 2.090,3044706869; 0}
{1.292,5637578423; 2.100,2982882491; 0}
{1.211,6371148391; 2.124,8948998071; 0}
{1.127,5286222882; 2.133,8322556078; 0}
{1.043,9905301674; 2.147,0799728719; 0}
{962,2218003023; 2.168,7130416361; 0}
{877,924095843; 2.175,6421015142; 0}
{794,8779625283; 2.191,6874930451; 0}
{710,4153090644; 2.187,1958321349; 0}
{625,9021017726; 2.183,7851663426; 0}
{541,3217522141; 2.184,3136703376; 0}
{456,784495477; 2.187,0645013501; 0}
{372,4067892291; 2.192,9396640063; 0}
{287,8392477923; 2.191,375763995; 0}
{354,2952122355; 2.243,6989867343; 0}
{429,9544823566; 2.281,5115467198; 0}
{511,2497370101; 2.304,8609882274; 0}
{586,2399648849; 2.343,9836232509; 0}
{655,1556495379; 2.393,021804872; 0}
{737,8219850914; 2.375,1223128663; 0}
{810,7520287215; 2.417,9629896117; 0}
{893,2360299631; 2.436,6847520042; 0}
{970,9048405986; 2.470,1761046547; 0}
{1.051,8487669425; 2.445,6364299228; 0}
{1.136,3865319977; 2.448,3715948826; 0}
{1.215,6285310257; 2.418,7942312753; 0}
{1.299,1756221545; 2.431,9850770336; 0}
{1.383,1459595209; 2.421,831393443; 0}
{1.442,7843514966; 2.481,8095315472; 0}
{1.527,237262541; 2.486,480790909; 0}
{1.604,5894182265; 2.520,6971445824; 0}
{1.539,0624020096; 2.467,2151383223; 0}
{1.509,9187735787; 2.546,6176809125; 0}
{1.474,3699593896; 2.623,3666004986; 0}
{1.488,8287613888; 2.706,7036144399; 0}
{1.432,0248094037; 2.644,0344363157; 0}
{1.461,9949057605; 2.723,1287355556; 0}
{1.502,5862684655; 2.648,9232362874; 0}
{1.585,2931027821; 2.631,2118160953; 0}
{1.666,7646404512; 2.608,4851049883; 0}
{1.749,7633444702; 2.624,7740576576; 0}
{1.834,0993459291; 2.631,2202740533; 0}
{1.911,1866178013; 2.666,0292867252; 0}
{1.993,0723747932; 2.644,8434978619; 0}
{2.075,5380822758; 2.626,0413188045; 0}
{2.150,3487027749; 2.586,5763228152; 0}
{2.231,4360651455; 2.610,6377964124; 0}
{2.315,8369650197; 2.605,1058032516; 0}
{2.390,5949937355; 2.644,6703326994; 0}
{2.474,8146992033; 2.652,4905666358; 0}
{2.544,6948445194; 2.700,1443192528; 0}
{2.628,09430912; 2.714,2384368994; 0}
{2.697,7011390568; 2.762,2905343984; 0}
{2.775,4912423274; 2.795,4991881057; 0}
{2.833,9721101331; 2.856,6064949404; 0}
{2.892,2079969273; 2.917,9473160728; 0}
{2.932,3381234316; 2.992,4032614006; 0}
{3.013,0665295599; 3.017,6428987174; 0}
{3.072,3355630692; 3.077,9860550383; 0}
{3.151,1730405474; 3.108,6253597429; 0}
{3.212,6933174706; 3.166,6716376183; 0}
{3.283,0738226649; 3.213,5832495764; 0}
{3.331,6865041901; 3.282,7997363611; 0}
{3.387,1846344922; 3.346,6281969479; 0}
{3.448,6696928939; 3.404,7117784596; 0}
{3.522,1032355387; 3.362,7400062486; 0}
{3.606,5293054143; 3.357,6064331011; 0}
{3.665,5594764622; 3.297,0295913713; 0}
{3.712,9009828532; 3.367,1216495557; 0}
{3.768,3248884672; 3.431,0145719681; 0}
{3.826,8778617657; 3.492,0527908625; 0}
{3.909,1715193377; 3.511,5942537384; 0}
{3.992,1910005528; 3.527,7769786842; 0}
{4.076,4870582761; 3.520,8279139837; 0}
{4.140,5321890735; 3.576,0758647967; 0}
{4.224,3417275028; 3.587,480956474; 0}
{4.290,7589393974; 3.639,8533615367; 0}
{4.374,7732220946; 3.649,6367735577; 0}
{4.440,6829545564; 3.702,6464143291; 0}
{4.525,0799482218; 3.708,2376850376; 0}
{4.597,0244838361; 3.752,7135059198; 0}
{4.681,1658434606; 3.744,0910672597; 0}
{4.763,8706445503; 3.761,8119793304; 0}
{4.816,1315811084; 3.695,3070219365; 0}
{4.899,649868972; 3.681,9350198342; 0}
{4.984,1888871076; 3.679,2388632032; 0}
{6.495,879374253; 1.519,2456404506; 0}
{6.482,2629951938; 1.602,7244345795; 0}
{6.454,822146779; 1.682,7314010648; 0}
{6.445,8130161009; 1.766,8322358544; 0}
{6.435,0882376596; 1.850,7315444051; 0}
{6.439,6980322584; 1.935,1878327539; 0}
{6.437,9411349106; 2.019,751584797; 0}
{6.436,1373017017; 2.104,3143486689; 0}
{6.439,8114172055; 2.188,8165126836; 0}
{6.430,9910109046; 2.272,9373500581; 0}
{6.418,8259200459; 2.356,639951047; 0}
{6.415,768034184; 2.441,1666579623; 0}
{6.402,7963508147; 2.524,74805708; 0}
{6.393,3561794329; 2.608,801599612; 0}
{6.383,903002252; 2.692,8536804256; 0}
{6.370,9140022868; 2.776,4323902015; 0}
{6.353,6486793922; 2.859,2334981243; 0}
{6.342,3730893503; 2.943,0605577; 0}
{6.327,5606746472; 3.026,3354471839; 0}
{6.304,7197893057; 3.107,775049373; 0}
{6.277,5734745344; 3.187,8824300706; 0}
{6.257,1866255007; 3.269,9707436992; 0}
