{1.350,3963550464; 1.531,8889980103; 0}
{1.332,5094647952; 1.634,2346793991; 0}
{1.310,2720002969; 1.731,3139322693; 0}
{1.284,6731471825; 1.839,1688724872; 0}
{1.263,0017582847; 1.928,3468514568; 0}
{1.238,9896635482; 2.034,7334254688; 0}
{1.222,2224528361; 2.131,8299132427; 0}
{1.205,0979604649; 2.234,3393858144; 0}
{1.194,0208096824; 2.325,6344026666; 0}
{1.184,702121417; 2.428,5707744025; 0}
{1.177,2896465076; 2.527,7167845151; 0}
{1.170,5239401613; 2.631,3820177099; 0}
{1.167,1161420968; 2.727,8087730918; 0}
{1.162,6420350263; 2.837,5603663111; 0}
{1.163,0654276545; 2.934,2216704957; 0}
{1.153,7781486153; 3.041,7446468194; 0}
{1.143,8330778771; 3.143,4690831734; 0}
{1.129,8249894718; 3.246,640979622; 0}
{1.114,1998397808; 3.336,7065637781; 0}
{1.099,435410364; 3.437,1763100678; 0}
{1.102,3176759486; 3.498,0645388042; 0}
{1.112,0757689655; 3.578,3426741627; 0}
{1.106,9591181083; 3.660,2480128759; 0}
{1.098,1045588095; 3.743,6127995937; 0}
{1.084,6297947518; 3.822,3900883744; 0}
{1.061,4758862568; 3.888,1294837433; 0}
{1.041,6341807016; 3.965,8059722139; 0}
{1.019,7363069315; 4.047,1045240791; 0}
{999,3855968983; 4.137,3890475484; 0}
{980,364947935; 4.211,1562121473; 0}
{956,6183105242; 4.309,7956850102; 0}
{931,043955021; 4.411,5260379835; 0}
{909,4612057175; 4.513,7363985349; 0}
{891,9995064574; 4.604,1343901564; 0}
{875,3499372436; 4.705,4073115722; 0}
{864,4284738228; 4.799,3902903794; 0}
{847,0094391891; 4.896,449304775; 0}
{836,2852547999; 4.992,5630841555; 0}
{824,4237701007; 5.088,2716026985; 0}
{822,7228627618; 5.178,790482247; 0}
{815,6691499493; 5.278,0729861045; 0}
{808,1306082819; 5.379,6317718375; 0}
{799,463091023; 5.481,0123902992; 0}
{795,1788159144; 5.572,4871138728; 0}
{791,2373665355; 5.668,3235102158; 0}
{792,3101379611; 5.764,3717034195; 0}
{803,3647583189; 5.864,1116574759; 0}
{836,1649557461; 5.935,9935214294; 0}
{933,1745952972; 5.982,9863469757; 0}
{1.018,0141364706; 5.983,9167436944; 0}
{1.118,5345695694; 5.972,3366419984; 0}
{1.217,1600813809; 5.962,2293248404; 0}
{1.317,5881550319; 5.953,900407448; 0}
{1.415,9192575267; 5.949,5801364532; 0}
{1.524,2595759037; 5.948,9787270944; 0}
{1.608,1242824327; 5.948,5784797273; 0}
{1.712,4879231866; 5.946,0231160967; 0}
{1.804,6780356985; 5.941,1953161308; 0}
{1.905,1711697873; 5.936,4052264982; 0}
{2.007,828073152; 5.932,0443038303; 0}
{2.106,4820117183; 5.926,3699182331; 0}
{2.201,1417000793; 5.921,54449198; 0}
{2.305,3543996065; 5.909,5357376961; 0}
{2.396,7538915599; 5.895,1632537072; 0}
{2.495,7995101268; 5.882,0188763551; 0}
{2.592,0429789361; 5.870,38372302; 0}
{2.695,3893823897; 5.857,6875292796; 0}
{2.788,3341549592; 5.846,7248190853; 0}
{2.885,7196910714; 5.835,8443724174; 0}
{2.971,4322880964; 5.824,1805737542; 0}
{3.069,8578761366; 5.810,1660844185; 0}
{3.163,6546409122; 5.801,5673723169; 0}
{3.263,7361174019; 5.793,8412257939; 0}
{3.358,3771321971; 5.780,8544935416; 0}
{3.452,4532998577; 5.772,6160132884; 0}
{3.540,7376487082; 5.761,5381040928; 0}
{3.637,4834943259; 5.750,3268441024; 0}
{3.738,5166198615; 5.735,2991007378; 0}
{3.842,4377583106; 5.727,4992258759; 0}
{3.934,7133628025; 5.718,7259467971; 0}
{4.031,5769797757; 5.708,0806171603; 0}
{4.123,5062108333; 5.698,9143418329; 0}
{4.225,1487282898; 5.686,4523532976; 0}
{4.315,0334284483; 5.678,0837097108; 0}
{4.416,3778877507; 5.673,5398085942; 0}
{4.507,4362668092; 5.665,2757243139; 0}
{4.600,1502380304; 5.660,8389878284; 0}
{4.692,9439900878; 5.655,7257276289; 0}
{4.793,4074328238; 5.652,6655198973; 0}
{4.880,543931699; 5.645,8991234351; 0}
{4.982,8302612369; 5.636,6382880591; 0}
{5.071,7993267907; 5.624,7225920315; 0}
{5.170,5685376456; 5.618,4608988306; 0}
{5.256,3341067228; 5.610,8238633112; 0}
{5.359,6926847032; 5.595,1683168395; 0}
{5.447,3443437054; 5.576,3945786351; 0}
{5.547,9285259503; 5.561,6740859264; 0}
{5.625,3539733776; 5.545,039864127; 0}
{5.711,3970843423; 5.520,9359388756; 0}
{5.747,0937796567; 5.462,9610601116; 0}
{5.748,1292263939; 5.356,5058219341; 0}
{5.747,6822335558; 5.266,7387921223; 0}
{5.745,489031103; 5.162,7703756022; 0}
{5.747,6364433299; 5.070,752216199; 0}
{5.753,162500231; 4.966,0466286837; 0}
{5.764,0688172667; 4.877,2163938643; 0}
{5.776,215763008; 4.779,4711992696; 0}
{5.784,9930383216; 4.688,3463887575; 0}
{5.795,8650106877; 4.586,9864685988; 0}
{5.804,8243563401; 4.491,0180671904; 0}
{5.814,4985699508; 4.390,770916015; 0}
{5.823,7470922412; 4.302,2408113459; 0}
{5.829,6380163456; 4.203,8594747822; 0}
{5.833,5824732181; 4.108,2384878503; 0}
{5.841,6600274061; 4.003,2159905742; 0}
{5.853,8924572787; 3.905,1581232801; 0}
{5.870,1923266323; 3.803,2885479312; 0}
{5.891,0733284674; 3.721,379629006; 0}
{5.919,9317991035; 3.618,234723967; 0}
{5.953,7612198886; 3.528,9041797523; 0}
{5.998,8323282009; 3.431,9752518857; 0}
{6.032,605084477; 3.360,6993952812; 0}
{6.079,5778362917; 3.269,8845251734; 0}
{6.118,806560522; 3.190,9243196722; 0}
{6.166,3191474786; 3.100,2247618333; 0}
{6.203,7573833058; 3.016,6957187452; 0}
{6.247,1362730204; 2.927,0769911764; 0}
{6.281,3734425564; 2.852,284391322; 0}
{6.327,5031110579; 2.763,5389275793; 0}
{6.363,9115750113; 2.690,6820945848; 0}
{6.408,7299841778; 2.599,9649535476; 0}
{6.449,6717560459; 2.508,4813492931; 0}
{6.488,2232330676; 2.411,9008865333; 0}
{6.519,4086283961; 2.326,4056376766; 0}
{6.554,2836237839; 2.233,5810302945; 0}
{6.586,9515133425; 2.149,4957710044; 0}
{6.617,8989494291; 2.050,5805203441; 0}
{6.642,0076054172; 1.961,2711287834; 0}
{6.665,4216430897; 1.864,1408073669; 0}
{6.686,3959750964; 1.782,6238202759; 0}
{6.701,1292928331; 1.684,8375621712; 0}
{6.721,114748975; 1.593,5443282471; 0}
{6.745,3526947963; 1.504,3589029042; 0}
