5144 5.428864
5414 3.8513024
5603 3.7624998
5984 9.37451
6549 5.5507503
6984 5.9146686
7365 6.4884076
7633 9.357966
7893 8.570927
8164 8.705873
8426 6.564151
8713 4.003661
9002 6.0261083
9280 9.224762
9533 7.668095
9805 5.757958
10083 3.1722205
10605 1.2969073
10874 5.5995045
11133 4.6052585
11384 3.8373728
11644 3.7833946
12653 6.9002094
12925 6.5763392
13175 3.124336
13254 4.49556
14404 4.220445
14633 4.277035
16443 3.6397424
16693 2.5418923
16954 3.624071
17176 10.318259
17628 3.629295
18485 4.2570105
18659 1.1541266
18966 4.3632264
19124 3.4647486
19282 6.3978634
19433 6.184561
19618 9.667907
19754 4.297931
19914 4.923035
20064 4.9517646
20426 12.243197
20895 3.45343
22164 6.5859165
22576 9.03932
23004 1.3578506
23594 3.2462232
23875 3.3062956
25904 4.748041
26265 5.0466623
31633 3.5248206
34327 3.0250854
34633 8.54655
35143 7.7734394
35355 3.9871187
35627 4.4946895
36785 1.3970279
